#       RADIUS          VC_TOT      PSIMAJ_TOT            PSI2
#
   65.325005       2.3232758      -4.8402271     -0.19523605E-02
   65.349998       2.3230166      -4.8381581     -0.19508064E-02
   65.375000       2.3227582      -4.8360910     -0.19492565E-02
   65.400002       2.3224993      -4.8340244     -0.19477066E-02
   65.425003       2.3222408      -4.8319602     -0.19461596E-02
   65.450005       2.3219817      -4.8298960     -0.19446128E-02
   65.474998       2.3217232      -4.8278337     -0.19430694E-02
   65.500000       2.3214641      -4.8257723     -0.19415262E-02
   65.525002       2.3212056      -4.8237119     -0.19399868E-02
   65.550003       2.3209465      -4.8216519     -0.19384476E-02
   65.575005       2.3206880      -4.8195953     -0.19369101E-02
   65.599998       2.3204288      -4.8175392     -0.19353727E-02
   65.625000       2.3201702      -4.8154831     -0.19338406E-02
   65.650002       2.3199110      -4.8134289     -0.19323085E-02
   65.675003       2.3196523      -4.8113756     -0.19307772E-02
   65.700005       2.3193929      -4.8093243     -0.19292460E-02
   65.724998       2.3191342      -4.8072743     -0.19277198E-02
   65.750000       2.3188751      -4.8052239     -0.19261936E-02
   65.775002       2.3186162      -4.8031764     -0.19246705E-02
   65.800003       2.3183570      -4.8011289     -0.19231475E-02
   65.825005       2.3180983      -4.7990837     -0.19216266E-02
   65.849998       2.3178387      -4.7970395     -0.19201057E-02
   65.875000       2.3175797      -4.7949967     -0.19185899E-02
   65.900002       2.3173203      -4.7929540     -0.19170741E-02
   65.925003       2.3170617      -4.7909131     -0.19155595E-02
   65.950005       2.3168023      -4.7888727     -0.19140447E-02
   65.974998       2.3165433      -4.7868347     -0.19125349E-02
   66.000000       2.3162839      -4.7847967     -0.19110253E-02
   66.025002       2.3160248      -4.7827611     -0.19095178E-02
   66.050003       2.3157651      -4.7807264     -0.19080103E-02
   66.075005       2.3155065      -4.7786927     -0.19065059E-02
   66.099998       2.3152468      -4.7766600     -0.19050016E-02
   66.125000       2.3149877      -4.7746286     -0.19035020E-02
   66.150002       2.3147280      -4.7725978     -0.19020025E-02
   66.175003       2.3144689      -4.7705693     -0.19005040E-02
   66.200005       2.3142092      -4.7685413     -0.18990054E-02
   66.224998       2.3139501      -4.7665157     -0.18975115E-02
   66.250000       2.3136904      -4.7644901     -0.18960177E-02
   66.275002       2.3134315      -4.7624655     -0.18945268E-02
   66.300003       2.3131716      -4.7604413     -0.18930358E-02
   66.325005       2.3129125      -4.7584209     -0.18915475E-02
   66.349998       2.3126526      -4.7564001     -0.18900590E-02
   66.375000       2.3123932      -4.7543807     -0.18885749E-02
   66.400002       2.3121336      -4.7523623     -0.18870909E-02
   66.425003       2.3118742      -4.7503448     -0.18856082E-02
   66.450005       2.3116143      -4.7483287     -0.18841256E-02
   66.474998       2.3113549      -4.7463145     -0.18826481E-02
   66.500000       2.3110950      -4.7443008     -0.18811704E-02
   66.525002       2.3108358      -4.7422881     -0.18796948E-02
   66.550003       2.3105757      -4.7402759     -0.18782190E-02
   66.575005       2.3103163      -4.7382665     -0.18767471E-02
   66.599998       2.3100564      -4.7362576     -0.18752753E-02
   66.625000       2.3097968      -4.7342510     -0.18738059E-02
   66.650002       2.3095367      -4.7322435     -0.18723364E-02
   66.675003       2.3092773      -4.7302389     -0.18708702E-02
   66.700005       2.3090172      -4.7282333     -0.18694041E-02
   66.724998       2.3087578      -4.7262306     -0.18679422E-02
   66.750000       2.3084977      -4.7242293     -0.18664800E-02
   66.775002       2.3082383      -4.7222295     -0.18650191E-02
   66.800003       2.3079779      -4.7202287     -0.18635583E-02
   66.825005       2.3077183      -4.7182307     -0.18621017E-02
   66.849998       2.3074579      -4.7162333     -0.18606451E-02
   66.875000       2.3071983      -4.7142372     -0.18591915E-02
   66.900002       2.3069382      -4.7122416     -0.18577380E-02
   66.925003       2.3066783      -4.7102489     -0.18562868E-02
   66.950005       2.3064182      -4.7082558     -0.18548355E-02
   66.974998       2.3061583      -4.7062645     -0.18533892E-02
   67.000000       2.3058982      -4.7042737     -0.18519427E-02
   67.025002       2.3056383      -4.7022853     -0.18504971E-02
   67.050003       2.3053780      -4.7002969     -0.18490514E-02
   67.075005       2.3051183      -4.6983104     -0.18476102E-02
   67.099998       2.3048580      -4.6963229     -0.18461691E-02
   67.125000       2.3045981      -4.6943398     -0.18447303E-02
   67.150002       2.3043375      -4.6923566     -0.18432917E-02
   67.175003       2.3040776      -4.6903749     -0.18418561E-02
   67.200005       2.3038173      -4.6883931     -0.18404205E-02
   67.224998       2.3035572      -4.6864138     -0.18389894E-02
   67.250000       2.3032970      -4.6844339     -0.18375586E-02
   67.275002       2.3030369      -4.6824570     -0.18361274E-02
   67.300003       2.3027785      -4.6804824     -0.18346965E-02
   67.325005       2.3025265      -4.6785197     -0.18332691E-02
   67.349998       2.3022735      -4.6765566     -0.18318420E-02
   67.375000       2.3020213      -4.6745949     -0.18304165E-02
   67.400002       2.3017685      -4.6726332     -0.18289911E-02
   67.425003       2.3015163      -4.6706743     -0.18275677E-02
   67.450005       2.3012636      -4.6687150     -0.18261443E-02
   67.474998       2.3010113      -4.6667585     -0.18247251E-02
   67.500000       2.3007586      -4.6648026     -0.18233057E-02
   67.525002       2.3005066      -4.6628470     -0.18218871E-02
   67.550003       2.3002536      -4.6608925     -0.18204682E-02
   67.575005       2.3000016      -4.6589403     -0.18190539E-02
   67.599998       2.2997487      -4.6569891     -0.18176399E-02
   67.625000       2.2994964      -4.6550388     -0.18162278E-02
   67.650002       2.2992435      -4.6530886     -0.18148156E-02
   67.675003       2.2989912      -4.6511412     -0.18134057E-02
   67.700005       2.2987382      -4.6491938     -0.18119959E-02
   67.724998       2.2984860      -4.6472487     -0.18105899E-02
   67.750000       2.2982330      -4.6453028     -0.18091841E-02
   67.775002       2.2979808      -4.6433592     -0.18077791E-02
   67.800003       2.2977278      -4.6414161     -0.18063739E-02
   67.825005       2.2974756      -4.6394763     -0.18049731E-02
   67.849998       2.2972226      -4.6375356     -0.18035723E-02
   67.875000       2.2969704      -4.6355968     -0.18021740E-02
   67.900002       2.2967174      -4.6336579     -0.18007758E-02
   67.925003       2.2964649      -4.6317215     -0.17993803E-02
   67.950005       2.2962120      -4.6297846     -0.17979846E-02
   67.974998       2.2959597      -4.6278515     -0.17965928E-02
   68.000000       2.2957067      -4.6259179     -0.17952007E-02
   68.025002       2.2954545      -4.6239858     -0.17938092E-02
   68.050003       2.2952013      -4.6220541     -0.17924178E-02
   68.075005       2.2949491      -4.6201243     -0.17910314E-02
   68.099998       2.2946961      -4.6181946     -0.17896452E-02
   68.125000       2.2944436      -4.6162677     -0.17882601E-02
   68.150002       2.2941904      -4.6143403     -0.17868750E-02
   68.175003       2.2939379      -4.6124148     -0.17854932E-02
   68.200005       2.2936850      -4.6104894     -0.17841114E-02
   68.224998       2.2934325      -4.6085668     -0.17827341E-02
   68.250000       2.2931795      -4.6066437     -0.17813568E-02
   68.275002       2.2929270      -4.6047230     -0.17799789E-02
   68.300003       2.2926741      -4.6028028     -0.17786010E-02
   68.325005       2.2924213      -4.6008840     -0.17772282E-02
   68.349998       2.2921684      -4.5989652     -0.17758557E-02
   68.375000       2.2919157      -4.5970492     -0.17744853E-02
   68.400002       2.2916627      -4.5951333     -0.17731149E-02
   68.425003       2.2914100      -4.5932188     -0.17717464E-02
   68.450005       2.2911568      -4.5913048     -0.17703780E-02
   68.474998       2.2909043      -4.5893936     -0.17690137E-02
   68.500000       2.2906511      -4.5874825     -0.17676495E-02
   68.525002       2.2903986      -4.5855722     -0.17662868E-02
   68.550003       2.2901454      -4.5836620     -0.17649241E-02
   68.575005       2.2898929      -4.5817552     -0.17635647E-02
   68.599998       2.2896397      -4.5798478     -0.17622054E-02
   68.625000       2.2893872      -4.5779428     -0.17608493E-02
   68.650002       2.2891340      -4.5760369     -0.17594934E-02
   68.675003       2.2888813      -4.5741343     -0.17581383E-02
   68.700005       2.2886283      -4.5722313     -0.17567833E-02
   68.724998       2.2883754      -4.5703306     -0.17554329E-02
   68.750000       2.2881224      -4.5684304     -0.17540825E-02
   68.775002       2.2878697      -4.5665312     -0.17527336E-02
   68.800003       2.2876165      -4.5646324     -0.17513846E-02
   68.825005       2.2873640      -4.5627360     -0.17500389E-02
   68.849998       2.2871106      -4.5608401     -0.17486933E-02
   68.875000       2.2868578      -4.5589457     -0.17473507E-02
   68.900002       2.2866049      -4.5570517     -0.17460081E-02
   68.925003       2.2863519      -4.5551596     -0.17446673E-02
   68.950005       2.2860987      -4.5532665     -0.17433263E-02
   68.974998       2.2858458      -4.5513773     -0.17419892E-02
   69.000000       2.2855928      -4.5494871     -0.17406521E-02
   69.025002       2.2853401      -4.5476003     -0.17393165E-02
   69.050003       2.2850866      -4.5457125     -0.17379808E-02
   69.075005       2.2848339      -4.5438266     -0.17366488E-02
   69.099998       2.2845807      -4.5419412     -0.17353169E-02
   69.125000       2.2843277      -4.5400577     -0.17339879E-02
   69.150002       2.2840743      -4.5381742     -0.17326589E-02
   69.175003       2.2838218      -4.5362935     -0.17313310E-02
   69.200005       2.2835681      -4.5344119     -0.17300032E-02
   69.224998       2.2833154      -4.5325332     -0.17286791E-02
   69.250000       2.2830622      -4.5306549     -0.17273549E-02
   69.275002       2.2828095      -4.5287771     -0.17260336E-02
   69.300003       2.2825561      -4.5269003     -0.17247123E-02
   69.325005       2.2823033      -4.5250263     -0.17233934E-02
   69.349998       2.2820499      -4.5231514     -0.17220742E-02
   69.375000       2.2817972      -4.5212789     -0.17207591E-02
   69.400002       2.2815437      -4.5194058     -0.17194439E-02
   69.425003       2.2812908      -4.5175352     -0.17181293E-02
   69.450005       2.2810373      -4.5156651     -0.17168145E-02
   69.474998       2.2807846      -4.5137973     -0.17155036E-02
   69.500000       2.2805312      -4.5119295     -0.17141927E-02
   69.525002       2.2802784      -4.5100632     -0.17128844E-02
   69.550003       2.2800250      -4.5081973     -0.17115761E-02
   69.575005       2.2797723      -4.5063334     -0.17102708E-02
   69.599998       2.2795188      -4.5044689     -0.17089652E-02
   69.625000       2.2792659      -4.5026073     -0.17076626E-02
   69.650002       2.2790124      -4.5007453     -0.17063603E-02
   69.675003       2.2787595      -4.4988856     -0.17050586E-02
   69.700005       2.2785060      -4.4970264     -0.17037570E-02
   69.724998       2.2782528      -4.4951682     -0.17024598E-02
   69.750000       2.2779996      -4.4933105     -0.17011624E-02
   69.775002       2.2777467      -4.4914551     -0.16998672E-02
   69.800003       2.2774932      -4.4895997     -0.16985721E-02
   69.825005       2.2772403      -4.4877467     -0.16972788E-02
   69.849998       2.2769866      -4.4858942     -0.16959854E-02
   69.875000       2.2767339      -4.4840422     -0.16946959E-02
   69.900002       2.2764804      -4.4821906     -0.16934065E-02
   69.925003       2.2762272      -4.4803419     -0.16921181E-02
   69.950005       2.2759738      -4.4784927     -0.16908300E-02
   69.974998       2.2757208      -4.4766455     -0.16895452E-02
   70.000000       2.2754674      -4.4747987     -0.16882604E-02
   70.025002       2.2752142      -4.4729538     -0.16869786E-02
   70.050003       2.2749608      -4.4711094     -0.16856969E-02
   70.075005       2.2747078      -4.4692664     -0.16844167E-02
   70.099998       2.2744541      -4.4674234     -0.16831363E-02
   70.125000       2.2742012      -4.4655838     -0.16818588E-02
   70.150002       2.2739477      -4.4637423     -0.16805812E-02
   70.175003       2.2736945      -4.4619031     -0.16793066E-02
   70.200005       2.2734411      -4.4600649     -0.16780321E-02
   70.224998       2.2731881      -4.4582281     -0.16767597E-02
   70.250000       2.2729344      -4.4563923     -0.16754871E-02
   70.275002       2.2726815      -4.4545584     -0.16742179E-02
   70.300003       2.2724278      -4.4527240     -0.16729486E-02
   70.325005       2.2721746      -4.4508915     -0.16716811E-02
   70.349998       2.2719214      -4.4490590     -0.16704134E-02
   70.375000       2.2716680      -4.4472289     -0.16691484E-02
   70.400002       2.2714143      -4.4453983     -0.16678836E-02
   70.425003       2.2711613      -4.4435706     -0.16666215E-02
   70.450005       2.2709076      -4.4417429     -0.16653595E-02
   70.474998       2.2706544      -4.4399166     -0.16640992E-02
   70.500000       2.2704010      -4.4380903     -0.16628391E-02
   70.525002       2.2701480      -4.4362664     -0.16615822E-02
   70.550003       2.2698944      -4.4344425     -0.16603253E-02
   70.575005       2.2696412      -4.4326205     -0.16590701E-02
   70.599998       2.2693875      -4.4307985     -0.16578152E-02
